"0","1","0417","H002","01","180755710","","運動器リハビリテーション料（１）（理学療法士による場合）","830100217","","疾患名（運動器リハビリテーション料）；","20260601","99999999","01","0","0","000","10730300","","","","","","","","","","","",""
"0","1","0417","H002","02","180755710","","運動器リハビリテーション料（１）（理学療法士による場合）","850100224","","発症年月日（運動器リハビリテーション料）","20260601","99999999","01","0","0","000","10734300","","","","","","","","","","","",""
"0","1","0417","H002","02","180755710","","運動器リハビリテーション料（１）（理学療法士による場合）","850100391","","手術年月日（運動器リハビリテーション料）","20260601","99999999","01","0","0","000","10738300","","","","","","","","","","","",""
