"0","C","8","20","181000","22","撮影部位（単純撮影）：頭部（副鼻腔を除く。）","7","ｻﾂｴｲﾌﾞｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","820181000","11357000","","","","","",""
"0","C","8","30","100217","19","疾患名（運動器リハビリテーション料）；","6","ｼｯｶﾝﾒｲ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","830100217","11555000","","","","","",""
"0","C","8","50","100224","20","発症年月日（運動器リハビリテーション料）","12","ﾊｯｼｮｳﾈﾝｶﾞｯﾋﾟ","0","0","0","0","0","0","0","0","0","0","1","20260601","99999999","850100224","11556000","","","","","",""
