"0","T","700010000","2","半切","4","ﾊﾝｾﾂ","6","1","枚","1","120.00","0","1","00","00","1","120.00","0","0","0","0","0","0","","982000","0","20240601","00000000","99999999","3","1","0","","","","フィルム・半切","000"
"0","T","700020000","7","半切（２分割）","4","ﾊﾝｾﾂ","6","1","枚","1","120.00","0","1","00","00","1","120.00","0","0","0","0","0","0","","983000","0","20240601","00000000","99999999","3","1","0","","","","フィルム・半切（２分割）","000"
"0","T","710010001","28","血管造影用シースイントロデューサーセット（選択的導入用）","20","ｹｯｶﾝｿﾞｳｴｲﾖｳｼｰｽｲﾝﾄﾛﾃﾞ","0","0","","1","13600.00","0","0","00","00","1","13900.00","0","0","0","0","0","0","","65000","0","20240601","00000000","99999999","2","1","0","","","","血管造影用シースイントロデューサーセット・選択的導入用（ガイディングカテーテルを兼ねるもの）","000"
"0","T","710010004","23","中心静脈用カテーテル（標準・シングルルーメン）","19","ﾁｭｳｼﾝｼﾞｮｳﾐｬｸﾖｳｶﾃｰﾃﾙ","0","0","","1","1790.00","0","0","00","00","1","1790.00","0","0","0","0","0","0","","118000","0","20240601","00000000","99999999","2","21","0","","","","中心静脈用カテーテル・標準型・シングルルーメン","000"
