"0","Y","610406079","7","ガスター散２％","09","ｶﾞｽﾀｰｻﾝ2%","33","1","ｇ","1","15.10","0","0","0","0","0","0","0","0","0","1","0","1","16.50","0","0","1","","20250401","99999999","2325003B2029","001425000","0","ガスター散２％","0","2325003B2ZZZ","【般】ファモチジン散２％","2","0","0","1"
"0","Y","610406193","4","テンマ末","05","ﾃﾝﾏﾏﾂ","33","1","ｇ","1","22.30","0","0","0","0","0","0","0","0","0","7","0","1","22.80","0","0","1","","20250401","99999999","5100133A1011","003813000","0","テンマ末","0","","","0","0","0","0"
"0","Y","610406227","8","花扇加工ブシ末Ｋ","15","ﾊﾅｵｳｷﾞｶｺｳﾌﾞｼﾏﾂK","33","1","ｇ","1","9.80","0","0","0","0","0","0","0","0","0","1","0","1","10.10","0","0","1","","20250401","99999999","5900001A1025","004442000","0","花扇加工ブシ末Ｋ","0","","","0","0","0","0"
